schema_version	member_contract_id	action_class_id	outcome_count	source_statuses	allowed_route_ids	route_set_semantics	premise_class	allowed_call_kinds	source_preservation_rule	all_outcomes_zero_call	explicit_zero_traffic	stored_borrow_mode	exclusion_kind	od4_applicability	unknown_length_applicability	action_class_disposition	member_declaration_sha256	exact_registry_sha256	route_registry_sha256	classifier_evidence_status	member_action_row_sha256
privileged-basis-exact-derivation-v1	DENSE-LAZY-SPLICE-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-POLICY-CONDITIONAL	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	OWNER_POLICY_UNRESOLVED	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	33536820bd92139ab1c63dbeb9b7ecf6e917f7349ae72b3cc6d820f2f94b5eaf	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	26164283646994cf3d9c63cabc8b3595b5f418923fa5f4039ae6a97901ead20e
privileged-basis-exact-derivation-v1	DENSE-LEN-AUTHORITY-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-STATIC-REJECTION	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	STATIC_REJECTION	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	b667d5b428245807ba30801776622c638cb24327716123ce419bb89007328842	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	ac456fc0eb45685915cfe2e971c970f71eff310c274338f710c08d907f8e5c12
privileged-basis-exact-derivation-v1	DENSE-META	META	1	REQUIRED_IN_LOCK	PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	YES	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	69ae194548ce4ec020fe8850cbba2c932f968022baac540a97de774abe3fd5c5	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	67d177f82acfff7a4ff7636bfc1c47b7a218e1c395b394c18cb98af52dd2c425
privileged-basis-exact-derivation-v1	DENSE-NEW	EMPTY	1	REQUIRED_IN_LOCK	CORE-EMPTY-CARRIER,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	YES	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	f1efedeade3b0d060ace180a2361bc73740c418781d07f324023baf7628594d2	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	df02428527ac75c0b55efdbe5af6979aaf4997063db83562f6469a8d6fa8be7f
privileged-basis-exact-derivation-v1	DENSE-OWNER-VIEW	BORROW	3	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	66749f6fb0a34d61b3fae85017f823c5f23abd20c77a205054652d9cfcb613d6	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	8ac06b5513f396cb330e70508b38a7cc31ef22d90959ecffa755227148b768a8
privileged-basis-exact-derivation-v1	DENSE-POP	REMOVE_MOVE	2	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-CHECKED-ARITH,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	c13783caeba07af1541e3b6cbb5ffe20dc4e283381fc75fa403c6f2f610f3fd2	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	1552aad3c965e34219173c598d59120e979cf944040b62a59c0f7c761eac4b68
privileged-basis-exact-derivation-v1	DENSE-POP-IF	CALLABLE_COMPACT	4	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	USER_BEHAVIOR	CALLABLE-USER	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	61128cffe7bb3f34bf8f12f7a42a81ecf26850ef6d9b7119c18341f1d58a0e62	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	b167648361a3ac4fa2430a42f03ee531d12cfa6d2918654521dadb1bf3763d55
privileged-basis-exact-derivation-v1	DENSE-PUSH	MOVE_GROW	8	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	c3e99efe2c873d1cd1ca90a1f9e916fc61ed6ba426867ddbe80bfa49f45a40e1	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	755bbf877d52c0fc451869a48cb121c11caeb582eb1f9552ff7b62ba0c693780
privileged-basis-exact-derivation-v1	DENSE-PUSH-UNIQ	MOVE_GROW	8	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	fdf291e6efe080fbf121337e35e3691c455299d08df74797e3235af260823f02	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	b980681acf62597af2a83cc85d4b40cd37513b4bf2aeac02271972aa893d5ccd
privileged-basis-exact-derivation-v1	DENSE-RAW-SPARE-REJECTED	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-STATIC-REJECTION	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	STATIC_REJECTION	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	53905d6645149b369bfb26fe3b8f027f351d24c4eee07cc8d7ab5e7e25b357bf	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	2a9f7a0cab5dad7da5b4141ea5266a909aa89d5a8808b0d52ca2d902a257e518
privileged-basis-exact-derivation-v1	DENSE-REMOVE	REMOVE_MOVE	2	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-CHECKED-ARITH,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	9113657fa174d7de53f0b93da74bf7aaa7838acbd91a6f530ca7dec76570701f	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	f7234576dfeb2ccbf162634097c6b78dc865b2d1be74eb9bbafd0a19ddab6ff4
privileged-basis-exact-derivation-v1	DENSE-REPEAT	CLONE_BUILD	4	REQUIRED_IN_LOCK	CALLABLE-CLONE,CORE-EMPTY-CARRIER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	CLONE	CALLABLE-CLONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	45c9247703cab5e25fa269b2117a6423463b789cb6deb16bd671445216bdd21a	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	bb4914027f9cd6024825881aeb69628ef4bc115aad4792ba7686f106b12cc53c
privileged-basis-exact-derivation-v1	DENSE-REPLACE	REPLACE	1	REQUIRED_IN_LOCK	CORE-REPLACE,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	e5dee7555c89bea6f94a48007f944a6b37be90de2de12b99f46b1f86c53f1ea0	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	9ccbe15a9a66e188b10b944987638ae1b48db1fbf9c5b1f0c6d4b4ab9940507b
privileged-basis-exact-derivation-v1	DENSE-RESERVE	REALLOCATE	4	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	ebaedc905d93032c6fe263a595db6e9a4dde5dcd03fe343ae36e637a1fbe752b	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	d8aa1afd4b413d51e8dc07a1986d95f1e8318068fa4eaaa9b99ad8959dd7b111
privileged-basis-exact-derivation-v1	DENSE-RESERVE-EXACT	REALLOCATE	4	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	8fc5c1f34e0678dc6bd04816cb2cac3c8d7565a0e565aff92451797a5b321b0a	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	ae919326c09bf4c2d59da0d6f6124634dbeeebd48b729ec394b5a0bfb86167b8
privileged-basis-exact-derivation-v1	DENSE-RESIZE-CLONE	CLONE_MUTATE	10	REQUIRED_IN_LOCK	CALLABLE-CLONE,CORE-REPLACE,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	CLONE	CALLABLE-CLONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	3408eb161719a2ff5c245c4951126c6c8bb7c0aa7992252e81d9304f9c3deb3c	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	a55c5e161e0512c05d33c9f2ba22d238ff485ca06208853a4ce713626a461b30
privileged-basis-exact-derivation-v1	DENSE-RESIZE-WITH	PRODUCER	10	REQUIRED_IN_LOCK	CALLABLE-PRODUCER,CORE-EMPTY-CARRIER,CORE-REPLACE,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	PRODUCER	CALLABLE-PRODUCER	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	b8ff9797a91a10d4234eddaf2f615112fcf647e348be65dbede9e4b883da1209	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	c8b6a7297d5013836912b0599fbf40fe69e017572e6facd3cdab3be1c6f012d7
privileged-basis-exact-derivation-v1	DENSE-RETAIN	CALLABLE_COMPACT	2	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	USER_BEHAVIOR	CALLABLE-USER	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	3341b10ed16a7f8e2f361183078a2d8c1980e3639d0a6da782c406d865f30334	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	b34984ac752bd5ee7bd75273bd94b48d814fbf805f587ce7df30ddeb1631e40f
privileged-basis-exact-derivation-v1	DENSE-RETAIN-MUT	CALLABLE_COMPACT	2	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER,PROTOCOL-PLAN-DISPOSE	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	USER_BEHAVIOR	CALLABLE-USER	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	273393896b8743e8ce875d031149af3a077f8e7773c010daa29f042bdea538a2	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	e96f7a1a70213c52fa1cc7eebca8586baad4dd7d9d5b9a7a997eb46d50570130
privileged-basis-exact-derivation-v1	DENSE-REVERSE	PERMUTE	1	REQUIRED_IN_LOCK	CORE-SWAP,CORE-TAKE-PUT,FAIL-CHECKED-ARITH,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	7b5508a5f37025fbaa625c65e9ce96634c68fb06efc43034c47cb602c878f9bd	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	fdea961a16d4cb23453ba20d5c1b237fdb2d9878d79a5bf643eec2784c0852f0
privileged-basis-exact-derivation-v1	DENSE-ROTATE	PERMUTE	2	REQUIRED_IN_LOCK	CORE-SWAP,CORE-TAKE-PUT,FAIL-CHECKED-ARITH,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	ed4a5fc01dd6be08b28eae9325d1e825e3333c11ace3196f053c725c17c57936	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	3c1e8d7925da59fd2e67fc5e00b1f5fe8c5bb14cd985abdc349b566534b72cec
privileged-basis-exact-derivation-v1	DENSE-SELECT-UNSTABLE	SORT_UNSTABLE	3	REQUIRED_IN_LOCK	CALLABLE-USER,CORE-SWAP,CORE-TAKE-PUT,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	USER_BEHAVIOR	CALLABLE-USER	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	NO	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	0803b8949272341daf00cdb9fafdb2d6add47c0c9a521bd702dcf34da0d2793f	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	7d62fcad144c3c935c70a014e21cdf6a14cf0606e2891d2d5b2beb490b1e58f6
privileged-basis-exact-derivation-v1	DENSE-SHRINK-TO	REALLOCATE	3	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	c24e9f8f13df3bab4a2c24129354bb860d793392c56690d6e736f2acc074ef6d	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	ef67a0763c05f7745f32bfe1d8b77508673968a78d2f03a027a884815b95352e
privileged-basis-exact-derivation-v1	DENSE-SHRINK-TO-FIT	REALLOCATE	3	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	0d2b6451238ed44a36780877e699c59ab4f7e2d42d8b7637c92574bb1d6e5a6f	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	16d31955ac5f21495fdbd5ec5130dcf5832c9e2b2595514e433755f7e786d415
